# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.0000 0.2581 1.2226 1.0000 0.7742 0.2976
0.0000 0.2581 6.1785 1.0000 0.8065 1.4678
0.0000 0.2581 9.0488 1.0000 0.8387 2.0894
0.0000 0.2581 6.8905 1.0000 0.8710 1.5444
0.0000 0.2581 2.6768 1.0000 0.9032 0.5805
0.0000 0.2581 1.2875 1.0000 0.9355 0.2700
0.0000 0.2581 1.5885 1.0000 0.9677 0.3203
0.0000 0.2581 1.0112 0.0323 1.0000 0.2290
0.0000 0.2581 1.1237 0.0645 1.0000 0.2534
0.0000 0.2581 6.8487 0.0968 1.0000 1.6808
0.0000 0.2581 3.1374 0.1290 1.0000 0.8134
0.0000 0.2581 2.1006 0.1613 1.0000 0.5739
0.0000 0.2581 9.0739 0.1935 1.0000 2.5729
0.0000 0.2581 4.4259 0.2258 1.0000 1.2833
0.0000 0.2581 2.3621 0.2581 1.0000 0.6925
0.0000 0.2581 1.4786 0.2903 1.0000 0.4324
0.0000 0.2581 4.2890 0.3226 1.0000 1.1934
0.0000 0.2581 1.0665 0.3548 1.0000 0.2914
0.0000 0.2581 4.9643 0.3871 1.0000 1.3319
0.0000 0.2581 9.7276 0.4194 1.0000 2.5602
0.0000 0.2581 9.3249 0.4516 1.0000 2.4016
0.0000 0.2581 1.9943 0.4839 1.0000 0.5023
0.0000 0.2581 7.0607 0.5161 1.0000 1.8600
0.0000 0.2581 9.4659 0.5484 1.0000 2.5327
0.0000 0.2581 5.8438 0.5806 1.0000 1.6217
0.0000 0.2581 8.2345 0.6129 1.0000 2.2787
0.0000 0.2581 7.3351 0.6452 1.0000 2.0043
0.0000 0.2581 8.8500 0.6774 1.0000 2.3758
0.0000 0.2581 4.9171 0.7097 1.0000 1.2899
0.0000 0.2581 8.2814 0.7419 1.0000 2.1176
0.0000 0.2581 2.7694 0.7742 1.0000 0.6867
0.0000 0.2581 5.5527 0.8065 1.0000 1.3331
0.0000 0.2581 6.3954 0.8387 1.0000 1.4826
0.0000 0.2581 6.8859 0.8710 1.0000 1.5381
0.0000 0.2581 6.4728 0.9032 1.0000 1.3905
0.0000 0.2581 7.2719 0.9355 1.0000 1.4996
0.0000 0.2581 1.3254 0.9677 1.0000 0.2627
0.0000 0.2581 4.5928 0.0000 1.0000 1.0414
0.0000 0.2581 8.1697 1.0000 0.0000 1.7218
0.0000 0.2581 8.4100 1.0000 1.0000 1.5969
0.0000 0.2903 1.9738 1.0000 0.0323 0.4426
0.0000 0.2903 4.7931 1.0000 0.0645 1.1170
0.0000 0.2903 6.0284 1.0000 0.0968 1.4551
0.0000 0.2903 9.8367 1.0000 0.1290 2.4575
0.0000 0.2903 6.2050 1.0000 0.1613 1.5843
0.0000 0.2903 8.7700 1.0000 0.1935 2.2180
0.0000 0.2903 8.9940 1.0000 0.2258 2.2947
0.0000 0.2903 6.4158 1.0000 0.2581 1.6457
0.0000 0.2903 3.8731 1.0000 0.2903 0.9592
0.0000 0.2903 7.3733 1.0000 0.3226 1.7734
0.0000 0.2903 8.6294 1.0000 0.3548 2.0416
0.0000 0.2903 4.6406 1.0000 0.3871 1.0796
0.0000 0.2903 1.5818 1.0000 0.4194 0.3630
0.0000 0.2903 4.0365 1.0000 0.4516 0.9119
0.0000 0.2903 1.9325 1.0000 0.4839 0.4289
0.0000 0.2903 6.9560 1.0000 0.5161 1.5390
0.0000 0.2903 5.0882 1.0000 0.5484 1.1264
0.0000 0.2903 6.7945 1.0000 0.5806 1.5096
0.0000 0.2903 4.2813 1.0000 0.6129 0.9660
0.0000 0.2903 2.0468 1.0000 0.6452 0.4970
0.0000 0.2903 7.5680 1.0000 0.6774 1.9208
0.0000 0.2903 3.2392 1.0000 0.7097 0.8254
0.0000 0.2903 1.3683 1.0000 0.7419 0.3477
0.0000 0.2903 3.7509 1.0000 0.7742 0.9426
0.0000 0.2903 1.0716 1.0000 0.8065 0.2627
0.0000 0.2903 3.3028 1.0000 0.8387 0.7878
0.0000 0.2903 3.8242 1.0000 0.8710 0.8863
0.0000 0.2903 3.8783 1.0000 0.9032 0.8653
0.0000 0.2903 1.8059 1.0000 0.9355 0.3806
0.0000 0.2903 9.8119 1.0000 0.9677 1.9718
0.0000 0.2903 1.7261 0.0323 1.0000 0.4169
0.0000 0.2903 2.9080 0.0645 1.0000 0.6993
0.0000 0.2903 4.4779 0.0968 1.0000 1.1669
0.0000 0.2903 1.3345 0.1290 1.0000 0.3620
0.0000 0.2903 6.4756 0.1613 1.0000 1.8347
0.0000 0.2903 7.6761 0.1935 1.0000 2.2831
0.0000 0.2903 5.1664 0.2258 1.0000 1.5722
0.0000 0.2903 1.9340 0.2581 1.0000 0.5960
0.0000 0.2903 1.2438 0.2903 1.0000 0.3832
0.0000 0.2903 5.8991 0.3226 1.0000 1.7782
0.0000 0.2903 3.8951 0.3548 1.0000 1.1311
0.0000 0.2903 3.0656 0.3871 1.0000 0.8717
0.0000 0.2903 8.2505 0.4194 1.0000 2.2963
0.0000 0.2903 2.4547 0.4516 1.0000 0.6671
0.0000 0.2903 8.4713 0.4839 1.0000 2.2457
0.0000 0.2903 4.0858 0.5161 1.0000 1.0932
0.0000 0.2903 6.0859 0.5484 1.0000 1.6431
0.0000 0.2903 4.9363 0.5806 1.0000 1.3722
0.0000 0.2903 7.6141 0.6129 1.0000 2.1007
0.0000 0.2903 7.8897 0.6452 1.0000 2.1776
0.0000 0.2903 4.3006 0.6774 1.0000 1.1703
0.0000 0.2903 4.6333 0.7097 1.0000 1.2340
0.0000 0.2903 3.6674 0.7419 1.0000 0.9524
0.0000 0.2903 5.7772 0.7742 1.0000 1.4562
0.0000 0.2903 8.7339 0.8065 1.0000 2.1282
0.0000 0.2903 9.3081 0.8387 1.0000 2.1897
0.0000 0.2903 7.1237 0.8710 1.0000 1.6137
0.0000 0.2903 9.1808 0.9032 1.0000 1.9999
0.0000 0.2903 6.0434 0.9355 1.0000 1.2612
0.0000 0.2903 7.5599 0.9677 1.0000 1.5124
0.0000 0.2903 5.3685 0.0000 1.0000 1.2985
0.0000 0.2903 1.6757 1.0000 0.0000 0.3605
0.0000 0.2903 3.0900 1.0000 1.0000 0.5914
0.0000 0.3226 5.1671 1.0000 0.0323 1.1759
0.0000 0.3226 6.0245 1.0000 0.0645 1.4241
0.0000 0.3226 2.9057 1.0000 0.0968 0.7124
0.0000 0.3226 1.5439 1.0000 0.1290 0.3912
0.0000 0.3226 7.8529 1.0000 0.1613 1.9757
0.0000 0.3226 8.6383 1.0000 0.1935 2.1937
0.0000 0.3226 5.1730 1.0000 0.2258 1.3308
0.0000 0.3226 7.6366 1.0000 0.2581 1.9779
0.0000 0.3226 7.3554 1.0000 0.2903 1.8155
0.0000 0.3226 1.9337 1.0000 0.3226 0.4661
0.0000 0.3226 2.3894 1.0000 0.3548 0.5667
0.0000 0.3226 2.5444 1.0000 0.3871 0.5946
0.0000 0.3226 5.6796 1.0000 0.4194 1.2942
0.0000 0.3226 8.9502 1.0000 0.4516 2.0408
0.0000 0.3226 2.0029 1.0000 0.4839 0.4560
0.0000 0.3226 1.5852 1.0000 0.5161 0.3615
0.0000 0.3226 1.0763 1.0000 0.5484 0.2473
0.0000 0.3226 3.0859 1.0000 0.5806 0.7201
0.0000 0.3226 3.3868 1.0000 0.6129 0.8232
0.0000 0.3226 6.1019 1.0000 0.6452 1.5742
0.0000 0.3226 3.3428 1.0000 0.6774 0.8779
0.0000 0.3226 6.8407 1.0000 0.7097 1.8000
0.0000 0.3226 9.8858 1.0000 0.7419 2.5914
0.0000 0.3226 4.8917 1.0000 0.7742 1.2639
0.0000 0.3226 1.4693 1.0000 0.8065 0.3708
0.0000 0.3226 9.1666 1.0000 0.8387 2.2232
0.0000 0.3226 2.3504 1.0000 0.8710 0.5402
0.0000 0.3226 1.4320 1.0000 0.9032 0.3148
0.0000 0.3226 5.7160 1.0000 0.9355 1.2008
0.0000 0.3226 9.3745 1.0000 0.9677 1.8803
0.0000 0.3226 4.0336 0.0323 1.0000 1.0390
0.0000 0.3226 4.6314 0.0645 1.0000 1.1875
0.0000 0.3226 8.7583 0.0968 1.0000 2.3526
0.0000 0.3226 1.1128 0.1290 1.0000 0.3148
0.0000 0.3226 5.8037 0.1613 1.0000 1.7170
0.0000 0.3226 2.8446 0.1935 1.0000 0.8823
0.0000 0.3226 3.2426 0.2258 1.0000 1.0311
0.0000 0.3226 7.1751 0.2581 1.0000 2.3129
0.0000 0.3226 3.9962 0.2903 1.0000 1.2922
0.0000 0.3226 5.5446 0.3226 1.0000 1.7756
0.0000 0.3226 8.4054 0.3548 1.0000 2.6178
0.0000 0.3226 2.9786 0.3871 1.0000 0.8991
0.0000 0.3226 9.2526 0.4194 1.0000 2.7263
0.0000 0.3226 7.6231 0.4516 1.0000 2.1865
0.0000 0.3226 8.2900 0.4839 1.0000 2.3150
0.0000 0.3226 4.5841 0.5161 1.0000 1.2415
0.0000 0.3226 9.1963 0.5484 1.0000 2.5766
0.0000 0.3226 3.3890 0.5806 1.0000 0.9786
0.0000 0.3226 3.6575 0.6129 1.0000 1.0494
0.0000 0.3226 6.0202 0.6452 1.0000 1.6952
0.0000 0.3226 8.6415 0.6774 1.0000 2.3736
0.0000 0.3226 2.3176 0.7097 1.0000 0.6181
0.0000 0.3226 2.7268 0.7419 1.0000 0.7046
0.0000 0.3226 8.2158 0.7742 1.0000 2.0455
0.0000 0.3226 3.4972 0.8065 1.0000 0.8381
0.0000 0.3226 6.4148 0.8387 1.0000 1.4953
0.0000 0.3226 2.8781 0.8710 1.0000 0.6491
0.0000 0.3226 2.7759 0.9032 1.0000 0.6031
0.0000 0.3226 6.1836 0.9355 1.0000 1.2894
0.0000 0.3226 8.2266 0.9677 1.0000 1.6440
0.0000 0.3226 3.9116 0.0000 1.0000 1.0092
0.0000 0.3226 7.3243 1.0000 0.0000 1.6024
0.0000 0.3226 6.0407 1.0000 1.0000 1.1549
0.0000 0.3548 2.7412 1.0000 0.0323 0.6303
0.0000 0.3548 3.4019 1.0000 0.0645 0.8119
0.0000 0.3548 8.9174 1.0000 0.0968 2.2080
0.0000 0.3548 8.2915 1.0000 0.1290 2.0593
0.0000 0.3548 4.1966 1.0000 0.1613 1.0531
0.0000 0.3548 2.6368 1.0000 0.1935 0.6708
0.0000 0.3548 4.4791 1.0000 0.2258 1.1561
0.0000 0.3548 5.6157 1.0000 0.2581 1.4623
0.0000 0.3548 9.5527 1.0000 0.2903 2.3382
0.0000 0.3548 8.8471 1.0000 0.3226 2.1225
0.0000 0.3548 4.3142 1.0000 0.3548 1.0177
0.0000 0.3548 5.0187 1.0000 0.3871 1.1571
0.0000 0.3548 3.5571 1.0000 0.4194 0.8241
0.0000 0.3548 3.6308 1.0000 0.4516 0.8455
0.0000 0.3548 1.1507 1.0000 0.4839 0.2688
0.0000 0.3548 6.0300 1.0000 0.5161 1.4191
0.0000 0.3548 3.3333 1.0000 0.5484 0.7972
0.0000 0.3548 8.8950 1.0000 0.5806 2.1879
0.0000 0.3548 3.0264 1.0000 0.6129 0.7809
0.0000 0.3548 5.9890 1.0000 0.6452 1.5960
0.0000 0.3548 5.0473 1.0000 0.6774 1.3583
0.0000 0.3548 7.1613 1.0000 0.7097 1.9291
0.0000 0.3548 2.0509 1.0000 0.7419 0.5509
0.0000 0.3548 7.5146 1.0000 0.7742 1.9258
0.0000 0.3548 5.8619 1.0000 0.8065 1.4307
0.0000 0.3548 7.4529 1.0000 0.8387 1.7384
0.0000 0.3548 4.3565 1.0000 0.8710 0.9706
0.0000 0.3548 6.4435 1.0000 0.9032 1.3564
0.0000 0.3548 3.1782 1.0000 0.9355 0.6439
0.0000 0.3548 8.5953 1.0000 0.9677 1.6813
0.0000 0.3548 5.6277 0.0323 1.0000 1.5461
0.0000 0.3548 7.3834 0.0645 1.0000 2.0187
0.0000 0.3548 7.7451 0.0968 1.0000 2.1008
0.0000 0.3548 9.8980 0.1290 1.0000 2.9315
0.0000 0.3548 5.4347 0.1613 1.0000 1.6706
0.0000 0.3548 4.8734 0.1935 1.0000 1.5423
0.0000 0.3548 1.6192 0.2258 1.0000 0.5356
0.0000 0.3548 7.5514 0.2581 1.0000 2.5397
0.0000 0.3548 1.9760 0.2903 1.0000 0.6681
0.0000 0.3548 6.2371 0.3226 1.0000 2.0966
0.0000 0.3548 9.5413 0.3548 1.0000 3.1571
0.0000 0.3548 4.5444 0.3871 1.0000 1.4595
0.0000 0.3548 7.3588 0.4194 1.0000 2.2969
0.0000 0.3548 8.1304 0.4516 1.0000 2.4669
0.0000 0.3548 7.8490 0.4839 1.0000 2.3096
0.0000 0.3548 2.6541 0.5161 1.0000 0.7569
0.0000 0.3548 5.1616 0.5484 1.0000 1.4980
0.0000 0.3548 2.5477 0.5806 1.0000 0.7619
0.0000 0.3548 4.2578 0.6129 1.0000 1.2669
0.0000 0.3548 5.0283 0.6452 1.0000 1.4691
0.0000 0.3548 8.9150 0.6774 1.0000 2.5385
0.0000 0.3548 5.1016 0.7097 1.0000 1.4112
0.0000 0.3548 2.6231 0.7419 1.0000 0.7027
0.0000 0.3548 3.8749 0.7742 1.0000 1.0000
0.0000 0.3548 1.1050 0.8065 1.0000 0.2740
0.0000 0.3548 9.1919 0.8387 1.0000 2.1860
0.0000 0.3548 8.9421 0.8710 1.0000 2.0352
0.0000 0.3548 3.8161 0.9032 1.0000 0.8295
0.0000 0.3548 1.5577 0.9355 1.0000 0.3230
0.0000 0.3548 4.0278 0.9677 1.0000 0.7959
0.0000 0.3548 2.4571 0.0000 1.0000 0.6762
0.0000 0.3548 4.7182 1.0000 0.0000 1.0434
0.0000 0.3548 8.4018 1.0000 1.0000 1.5801
0.0000 0.3871 1.9614 1.0000 0.0323 0.4523
0.0000 0.3871 7.1135 1.0000 0.0645 1.7042
0.0000 0.3871 4.0338 1.0000 0.0968 0.9788
0.0000 0.3871 9.9507 1.0000 0.1290 2.4444
0.0000 0.3871 7.5091 1.0000 0.1613 1.8748
0.0000 0.3871 9.6214 1.0000 0.1935 2.4432
0.0000 0.3871 2.3154 1.0000 0.2258 0.5978
0.0000 0.3871 6.9601 1.0000 0.2581 1.7423
0.0000 0.3871 4.5588 1.0000 0.2903 1.1003
0.0000 0.3871 6.5564 1.0000 0.3226 1.5431
0.0000 0.3871 1.3183 1.0000 0.3548 0.3053
0.0000 0.3871 2.9714 1.0000 0.3871 0.6923
0.0000 0.3871 8.4490 1.0000 0.4194 1.9822
0.0000 0.3871 5.4509 1.0000 0.4516 1.2901
0.0000 0.3871 9.5219 1.0000 0.4839 2.2711
0.0000 0.3871 9.4891 1.0000 0.5161 2.2944
0.0000 0.3871 1.0012 1.0000 0.5484 0.2479
0.0000 0.3871 3.4734 1.0000 0.5806 0.8877
0.0000 0.3871 7.5321 1.0000 0.6129 2.0005
0.0000 0.3871 2.3318 1.0000 0.6452 0.6304
0.0000 0.3871 4.7846 1.0000 0.6774 1.2981
0.0000 0.3871 4.1690 1.0000 0.7097 1.0313
0.0000 0.3871 5.5717 1.0000 0.7419 1.3728
0.0000 0.3871 3.5849 1.0000 0.7742 0.8653
0.0000 0.3871 7.0791 1.0000 0.8065 1.6693
0.0000 0.3871 9.6380 1.0000 0.8387 2.2144
0.0000 0.3871 1.8824 1.0000 0.8710 0.4205
0.0000 0.3871 4.2296 1.0000 0.9032 0.9148
0.0000 0.3871 5.0793 1.0000 0.9355 1.0619
0.0000 0.3871 5.8403 1.0000 0.9677 1.1778
0.0000 0.3871 4.2451 0.0323 1.0000 1.2439
0.0000 0.3871 6.8150 0.0645 1.0000 1.9869
0.0000 0.3871 2.1564 0.0968 1.0000 0.6234
0.0000 0.3871 8.8125 0.1290 1.0000 2.7737
0.0000 0.3871 4.8592 0.1613 1.0000 1.5570
0.0000 0.3871 7.1754 0.1935 1.0000 2.3565
0.0000 0.3871 6.2832 0.2258 1.0000 2.1044
0.0000 0.3871 1.0273 0.2581 1.0000 0.3593
0.0000 0.3871 9.0539 0.2903 1.0000 3.1867
0.0000 0.3871 5.0754 0.3226 1.0000 1.7799
0.0000 0.3871 6.2406 0.3548 1.0000 2.1636
0.0000 0.3871 5.7156 0.3871 1.0000 1.9391
0.0000 0.3871 5.6258 0.4194 1.0000 1.8578
0.0000 0.3871 8.0679 0.4516 1.0000 2.5877
0.0000 0.3871 8.3853 0.4839 1.0000 2.6013
0.0000 0.3871 8.7766 0.5161 1.0000 2.6344
0.0000 0.3871 7.5624 0.5484 1.0000 2.2567
0.0000 0.3871 8.1870 0.5806 1.0000 2.4793
0.0000 0.3871 3.7783 0.6129 1.0000 1.1643
0.0000 0.3871 4.7935 0.6452 1.0000 1.4514
0.0000 0.3871 7.9472 0.6774 1.0000 2.3455
0.0000 0.3871 1.8888 0.7097 1.0000 0.5408
0.0000 0.3871 1.9880 0.7419 1.0000 0.5502
0.0000 0.3871 3.8085 0.7742 1.0000 1.0162
0.0000 0.3871 6.5455 0.8065 1.0000 1.6777
0.0000 0.3871 6.2314 0.8387 1.0000 1.5313
0.0000 0.3871 6.3805 0.8710 1.0000 1.5008
0.0000 0.3871 5.8941 0.9032 1.0000 1.3242
0.0000 0.3871 9.1105 0.9355 1.0000 1.9511
0.0000 0.3871 9.9182 0.9677 1.0000 2.0211
0.0000 0.3871 9.9117 0.0000 1.0000 2.9093
0.0000 0.3871 3.5530 1.0000 0.0000 0.7885
0.0000 0.3871 1.0594 1.0000 1.0000 0.2054
0.0000 0.4194 5.9123 1.0000 0.0323 1.3581
0.0000 0.4194 6.5939 1.0000 0.0645 1.5441
0.0000 0.4194 3.7860 1.0000 0.0968 0.8999
0.0000 0.4194 7.9230 1.0000 0.1290 1.9226
0.0000 0.4194 4.4832 1.0000 0.1613 1.1091
0.0000 0.4194 2.7969 1.0000 0.1935 0.7055
0.0000 0.4194 9.8560 1.0000 0.2258 2.5286
0.0000 0.4194 5.7051 1.0000 0.2581 1.3799
0.0000 0.4194 6.1844 1.0000 0.2903 1.4372
0.0000 0.4194 5.1900 1.0000 0.3226 1.1948
0.0000 0.4194 7.6017 1.0000 0.3548 1.7618
0.0000 0.4194 2.5023 1.0000 0.3871 0.5853
0.0000 0.4194 7.2058 1.0000 0.4194 1.7006
0.0000 0.4194 6.7210 1.0000 0.4516 1.6036
0.0000 0.4194 5.3821 1.0000 0.4839 1.2976
0.0000 0.4194 2.2246 1.0000 0.5161 0.5440
0.0000 0.4194 5.3142 1.0000 0.5484 1.3242
0.0000 0.4194 8.3256 1.0000 0.5806 2.1015
0.0000 0.4194 7.8342 1.0000 0.6129 1.9663
0.0000 0.4194 9.3535 1.0000 0.6452 2.3542
0.0000 0.4194 1.9988 1.0000 0.6774 0.5063
0.0000 0.4194 1.1153 1.0000 0.7097 0.2831
0.0000 0.4194 1.6446 1.0000 0.7419 0.4153
0.0000 0.4194 7.8675 1.0000 0.7742 1.9502
0.0000 0.4194 5.3230 1.0000 0.8065 1.2897
0.0000 0.4194 3.6976 1.0000 0.8387 0.8738
0.0000 0.4194 5.4638 1.0000 0.8710 1.2551
0.0000 0.4194 9.7343 1.0000 0.9032 2.1668
0.0000 0.4194 9.1880 1.0000 0.9355 1.9760
0.0000 0.4194 3.8954 1.0000 0.9677 0.8075
0.0000 0.4194 7.1549 0.0323 1.0000 2.2361
0.0000 0.4194 5.2863 0.0645 1.0000 1.6432
0.0000 0.4194 7.8991 0.0968 1.0000 2.4338
0.0000 0.4194 4.6163 0.1290 1.0000 1.4431
0.0000 0.4194 5.3923 0.1613 1.0000 1.8148
0.0000 0.4194 9.9189 0.1935 1.0000 3.4008
0.0000 0.4194 9.2063 0.2258 1.0000 3.1926
0.0000 0.4194 1.0819 0.2581 1.0000 0.3778
0.0000 0.4194 1.6252 0.2903 1.0000 0.5874
0.0000 0.4194 4.5861 0.3226 1.0000 1.6683
0.0000 0.4194 1.1234 0.3548 1.0000 0.4055
0.0000 0.4194 4.5346 0.3871 1.0000 1.6106
0.0000 0.4194 3.7467 0.4194 1.0000 1.3004
0.0000 0.4194 1.1180 0.4516 1.0000 0.3768
0.0000 0.4194 1.6334 0.4839 1.0000 0.5329
0.0000 0.4194 3.4270 0.5161 1.0000 1.0809
0.0000 0.4194 9.7135 0.5484 1.0000 2.9631
0.0000 0.4194 2.9405 0.5806 1.0000 0.9128
0.0000 0.4194 6.3350 0.6129 1.0000 2.0174
0.0000 0.4194 4.8379 0.6452 1.0000 1.5133
0.0000 0.4194 6.6438 0.6774 1.0000 2.0250
0.0000 0.4194 2.5477 0.7097 1.0000 0.7530
0.0000 0.4194 9.9908 0.7419 1.0000 2.8558
0.0000 0.4194 3.3287 0.7742 1.0000 0.9164
0.0000 0.4194 7.2145 0.8065 1.0000 1.9073
0.0000 0.4194 7.3202 0.8387 1.0000 1.8525
0.0000 0.4194 9.9959 0.8710 1.0000 2.4190
0.0000 0.4194 8.1548 0.9032 1.0000 1.8828
0.0000 0.4194 5.6424 0.9355 1.0000 1.2420
0.0000 0.4194 2.3460 0.9677 1.0000 0.4914
0.0000 0.4194 7.6142 0.0000 1.0000 2.3839
0.0000 0.4194 8.0850 1.0000 0.0000 1.7880
0.0000 0.4194 1.0030 1.0000 1.0000 0.1999
0.0000 0.4516 2.9996 1.0000 0.0323 0.6715
0.0000 0.4516 1.8623 1.0000 0.0645 0.4245
0.0000 0.4516 9.9238 1.0000 0.0968 2.3129
0.0000 0.4516 7.1989 1.0000 0.1290 1.7158
0.0000 0.4516 7.1570 1.0000 0.1613 1.7418
0.0000 0.4516 5.7141 1.0000 0.1935 1.4209
0.0000 0.4516 4.2151 1.0000 0.2258 1.0547
0.0000 0.4516 4.5415 1.0000 0.2581 1.0231
0.0000 0.4516 4.0113 1.0000 0.2903 0.9066
0.0000 0.4516 2.3418 1.0000 0.3226 0.5330
0.0000 0.4516 6.8122 1.0000 0.3548 1.5620
0.0000 0.4516 9.8675 1.0000 0.3871 2.2847
0.0000 0.4516 2.2016 1.0000 0.4194 0.5143
0.0000 0.4516 5.7410 1.0000 0.4516 1.3536
0.0000 0.4516 4.7263 1.0000 0.4839 1.1198
0.0000 0.4516 4.9101 1.0000 0.5161 1.1715
0.0000 0.4516 5.2214 1.0000 0.5484 1.2654
0.0000 0.4516 2.1429 1.0000 0.5806 0.5317
0.0000 0.4516 1.0690 1.0000 0.6129 0.2714
0.0000 0.4516 6.9146 1.0000 0.6452 1.7808
0.0000 0.4516 1.2482 1.0000 0.6774 0.3242
0.0000 0.4516 9.1486 1.0000 0.7097 2.3847
0.0000 0.4516 8.2416 1.0000 0.7419 2.1302
0.0000 0.4516 6.8874 1.0000 0.7742 1.7475
0.0000 0.4516 5.4437 1.0000 0.8065 1.3494
0.0000 0.4516 6.7503 1.0000 0.8387 1.6317
0.0000 0.4516 7.3892 1.0000 0.8710 1.7366
0.0000 0.4516 9.8209 1.0000 0.9032 2.2384
0.0000 0.4516 6.0415 1.0000 0.9355 1.3308
0.0000 0.4516 6.1223 1.0000 0.9677 1.3002
0.0000 0.4516 7.8308 0.0323 1.0000 2.6101
0.0000 0.4516 1.3606 0.0645 1.0000 0.4509
0.0000 0.4516 7.3569 0.0968 1.0000 2.4155
0.0000 0.4516 2.0151 0.1290 1.0000 0.6531
0.0000 0.4516 9.7062 0.1613 1.0000 3.3981
0.0000 0.4516 3.6052 0.1935 1.0000 1.2913
0.0000 0.4516 5.1749 0.2258 1.0000 1.8748
0.0000 0.4516 9.7930 0.2581 1.0000 3.5612
0.0000 0.4516 5.8363 0.2903 1.0000 2.1149
0.0000 0.4516 2.8818 0.3226 1.0000 1.0610
0.0000 0.4516 8.5268 0.3548 1.0000 3.1352
0.0000 0.4516 2.1638 0.3871 1.0000 0.7875
0.0000 0.4516 1.0360 0.4194 1.0000 0.3726
0.0000 0.4516 3.4301 0.4516 1.0000 1.2046
0.0000 0.4516 1.2344 0.4839 1.0000 0.4206
0.0000 0.4516 3.6332 0.5161 1.0000 1.1958
0.0000 0.4516 7.4644 0.5484 1.0000 2.3765
0.0000 0.4516 4.2621 0.5806 1.0000 1.3472
0.0000 0.4516 1.8782 0.6129 1.0000 0.6142
0.0000 0.4516 1.6438 0.6452 1.0000 0.5293
0.0000 0.4516 7.5104 0.6774 1.0000 2.3593
0.0000 0.4516 1.7013 0.7097 1.0000 0.5178
0.0000 0.4516 5.9001 0.7419 1.0000 1.7336
0.0000 0.4516 3.1584 0.7742 1.0000 0.8936
0.0000 0.4516 1.2818 0.8065 1.0000 0.3481
0.0000 0.4516 1.6744 0.8387 1.0000 0.4356
0.0000 0.4516 7.9388 0.8710 1.0000 1.9734
0.0000 0.4516 3.9968 0.9032 1.0000 0.9483
0.0000 0.4516 3.0665 0.9355 1.0000 0.6931
0.0000 0.4516 8.0251 0.9677 1.0000 1.7247
0.0000 0.4516 6.6381 0.0000 1.0000 2.2168
0.0000 0.4516 7.8844 1.0000 0.0000 1.7266
0.0000 0.4516 6.6890 1.0000 1.0000 1.3661
0.0000 0.4839 7.5422 1.0000 0.0323 1.6294
0.0000 0.4839 3.4655 1.0000 0.0645 0.7682
0.0000 0.4839 9.8692 1.0000 0.0968 2.2432
0.0000 0.4839 8.1435 1.0000 0.1290 1.8956
0.0000 0.4839 6.3935 1.0000 0.1613 1.5215
0.0000 0.4839 3.1208 1.0000 0.1935 0.7553
0.0000 0.4839 4.0638 1.0000 0.2258 0.8951
0.0000 0.4839 8.3022 1.0000 0.2581 1.8214
0.0000 0.4839 4.2551 1.0000 0.2903 0.9423
0.0000 0.4839 3.3977 1.0000 0.3226 0.7582
0.0000 0.4839 1.8429 1.0000 0.3548 0.4152
0.0000 0.4839 2.9700 1.0000 0.3871 0.6751
0.0000 0.4839 4.0967 1.0000 0.4194 0.9396
0.0000 0.4839 4.2432 1.0000 0.4516 0.9836
0.0000 0.4839 9.4631 1.0000 0.4839 2.2167
0.0000 0.4839 4.3648 1.0000 0.5161 1.0426
0.0000 0.4839 2.5578 1.0000 0.5484 0.6319
0.0000 0.4839 2.9445 1.0000 0.5806 0.7480
0.0000 0.4839 1.4160 1.0000 0.6129 0.3671
0.0000 0.4839 1.3048 1.0000 0.6452 0.3428
0.0000 0.4839 5.1010 1.0000 0.6774 1.3510
0.0000 0.4839 2.5422 1.0000 0.7097 0.6778
0.0000 0.4839 1.7945 1.0000 0.7419 0.4720
0.0000 0.4839 7.6573 1.0000 0.7742 1.9773
0.0000 0.4839 1.0975 1.0000 0.8065 0.2772
0.0000 0.4839 7.1199 1.0000 0.8387 1.7546
0.0000 0.4839 4.1026 1.0000 0.8710 0.9830
0.0000 0.4839 1.2807 1.0000 0.9032 0.2977
0.0000 0.4839 3.9126 1.0000 0.9355 0.8787
0.0000 0.4839 8.5763 1.0000 0.9677 1.8574
0.0000 0.4839 1.8647 0.0323 1.0000 0.6629
0.0000 0.4839 4.3856 0.0645 1.0000 1.5497
0.0000 0.4839 8.1356 0.0968 1.0000 2.8463
0.0000 0.4839 2.3987 0.1290 1.0000 0.8277
0.0000 0.4839 4.3838 0.1613 1.0000 1.4865
0.0000 0.4839 7.1372 0.1935 1.0000 2.6438
0.0000 0.4839 4.9474 0.2258 1.0000 1.8618
0.0000 0.4839 6.4783 0.2581 1.0000 2.4598
0.0000 0.4839 6.0264 0.2903 1.0000 2.2804
0.0000 0.4839 1.4900 0.3226 1.0000 0.5592
0.0000 0.4839 8.2554 0.3548 1.0000 3.0602
0.0000 0.4839 4.7543 0.3871 1.0000 1.7743
0.0000 0.4839 4.7434 0.4194 1.0000 1.7446
0.0000 0.4839 3.9005 0.4516 1.0000 1.4025
0.0000 0.4839 7.8413 0.4839 1.0000 2.7440
0.0000 0.4839 3.5782 0.5161 1.0000 1.2113
0.0000 0.4839 7.7879 0.5484 1.0000 2.5519
